"","AKT","BAD","BCL2_T","BIM_T","ESR1","FOXA1","FOXO3","HER2","HER3_T","IGF1R_T","KMT2D","MAPK","MCL1","mTORC1","MYC","PBX1","PDK1","PI3K","PRAS40","pRb","PTEN","S6K","SGK1_T","mTORC2","CDK46","cycE_CDK2_T","cyclinD","E2F","EIF4F","p21_p27_T","PIM","RAS","TSC"
"MB-0391",0.618237827156876,0.267804193290704,0.262426202212145,0.844364946216257,3.97653874717542e-05,0.182951091148811,0.400743425172967,0.957832288241365,0.258976734983848,0.163640957015506,0.50952459329016,0.863161070757698,0.850057576799518,0.748487603655801,0.570458215054023,0.14754423267199,0.831022443441219,0.0747860800767694,0.882557540289974,0.579954079281599,0.158963423173309,0.993020712605492,0.949825092683507,0.748487603655801,0.558647873277394,0.505862487730225,0.373321434155034,0.575190470339034,0.599102923220732,0.522274213260083,0.84187846636487,0.263935311541651,0.384220986460186
"MB-0392",0.522720007008694,0.537251490232149,0.596499823561187,0.25865184290928,0.99983034394386,0.352572462685422,0.0661896361304841,0.229974405290057,0.191085423186308,0.326985263974112,0.609394654693911,0.348623387911883,0.806369801410167,0.157170165820669,0.821149148303609,0.243107219863052,0.800910893817421,0.616502891114348,0.418708669388037,0.7903474543491,0.654486331740495,0.849667417927157,0.748276341056469,0.157170165820669,0.658282176497894,0.647160553606806,0.49784269652497,0.593011099648297,0.596294903892624,0.761573251207113,0.475610152536852,0.86063057794735,0.217070376696007
"MB-0393",0.738854299033028,0.595935955983264,0.371195886194895,0.486299654106974,0.993922441417995,0.153226710012035,0.393534589670332,0.120694945180399,0.346065278363993,0.292323769574966,0.401716969944538,0.855159909028641,0.773342683303375,0.249768764054106,0.763690868099639,0.434570357594316,0.61668503771935,0.303612148860838,0.203497735306046,0.496460043925442,0.38599431098014,0.243091418760139,0.865170284966897,0.249768764054106,0.509701575346719,0.619229034909692,0.667765008233712,0.592605563368846,0.625747148909698,0.592414916593261,0.592555236245833,0.744193980396514,0.317403241466631
"MB-0394",0.543460423465455,0.715926793027786,0.741592323597962,0.669893891389233,0.999036469721905,0.639184967933121,0.132248859173992,0.502423050914956,0.641699752499117,0.590812118354816,0.489332379312944,0.426541269733947,0.494070683818074,0.378757260490299,0.498748277315249,0.546678557861376,0.691449481129738,0.730659533198198,0.206152148311762,0.896872959444778,0.562813688778555,0.367806990974685,0.780351774355782,0.378757260490299,0.397083198735934,0.335391449611245,0.415249810782113,0.407534366321484,0.341496319780301,0.700377273125621,0.473006634245513,0.581237357640549,0.479727101902115
"MB-0395",0.853483364859991,0.221375766701629,0.100770413384894,0.798085819897902,2.07136424372208e-06,0.345369835819993,0.111002984963529,0.958251896193001,0.340555355788208,0.0748440579716764,0.703942114088532,0.467825721772728,0.872911605787584,0.46964195146773,0.540705727856674,0.710007178709262,0.875963311681105,0.206796805177678,0.209585576826601,0.671722929702812,0.0539636533040098,0.205845528994191,0.743914820082555,0.46964195146773,0.464019755902922,0.71976172686964,0.34691814894358,0.533056036888294,0.585261037209215,0.337192839268543,0.539895470187042,0.384936749967006,0.61210705735586
"MB-0396",0.0871614846758234,0.699292627035818,0.419773343310207,0.927871936606777,4.77311462520125e-05,0.000137131340964783,0.26743001923556,0.501080936819887,0.108519386307783,0.195224934845493,0.800662781946697,0.846457956521983,0.755577212584831,0.785810417882203,0.912509305019652,0.272935124597012,0.584699922010148,0.295487450346761,0.43542391942509,0.275057516635195,0.006480347522173,0.0535505892591416,0.278562328947431,0.785810417882203,0.961729046784369,0.817282417198923,0.472375396826562,0.694203956902892,0.544546945881771,0.546012932545677,0.652554764888846,0.824117101764269,0.172857994661299
"MB-0397",0.491137878838935,0.257954235827321,0.505010310526716,0.540405712887706,0.999961079769464,0.758195371398971,0.538371998191256,0.508499750098937,0.551303819734525,0.611645870173246,0.421233381045315,0.657883277542243,0.937825032151308,0.515764805734833,0.82473000794065,0.400419360213212,0.722786250316541,0.594662230324634,0.137290805442939,0.549013786063887,0.840390192466496,0.717399560621015,0.740329753221486,0.515764805734833,0.628369200587336,0.385847722288112,0.493060127305559,0.499898624596394,0.671642201275055,0.47332073343156,0.385342396835253,0.65797672999122,0.299001067449323
"MB-0398",0.593861813091098,0.321287514922873,0.412508296895191,0.324707922056778,0.999820157861796,0.349165329673345,0.17968433363496,0.416018824028823,0.407551434399734,0.399612639326118,0.613474415128135,0.460166937680382,0.245481217741591,0.413920542260541,0.247379963735275,0.398734289972855,0.392238898980494,0.967063968685745,0.682095082236917,0.404824473949993,0.495284886788386,0.433856720327346,0.620680677848987,0.413920542260541,0.607144744465414,0.664106654289871,0.672673064900627,0.450233854349413,0.540577832429435,0.667567212380099,0.541080608783026,0.657009755664071,0.642676405658986
"MB-0399",0.586560203574099,0.322818922444711,0.111788526808986,0.757018648429023,2.72010823166314e-05,0.274944622539864,0.256936715214213,0.421730548265312,0.253666060499107,0.176292509453988,0.78286276833316,0.626121998792487,0.500331401189904,0.518867122162098,0.364696168991006,0.307437539352411,0.734658682483443,0.179024584557424,0.612133617135468,0.669039805427456,0.212314320457007,0.408791626700238,0.719106383741139,0.518867122162098,0.663717873045878,0.53195615061793,0.315644700869569,0.548622554343562,0.55093422978483,0.289085947283548,0.352049510145654,0.400536707853576,0.207112498788623
"MB-0400",0.397945848058913,0.42452350411089,0.332136832124563,0.684825984156688,2.1914035025475e-05,9.22598727617943e-05,0.336979233767062,0.104899695622623,0.0278615936363327,0.425060412474936,0.560155451261253,0.646383535200496,0.711946824516725,0.576749974563685,0.815766301362102,0.577415266389385,0.649615761631141,0.355324817549059,0.461526809681387,0.72070536474151,0.0803130740398247,0.224379647176562,0.728160328365941,0.576749974563685,0.822990985052417,0.559104270357826,0.216647116548987,0.723342477799342,0.505067160343014,0.374101903942647,0.582105330553371,0.523845791221695,0.261038927973159
"MB-0401",0.593862035594675,0.820377759237492,0.166137887611616,0.847371237218034,1.88994592505449e-06,0.000341522705973984,0.294655649200431,0.485384650439327,0.0685795101693166,0.178879883818714,0.642891677420784,0.476102480874952,0.556288334953194,0.227489119854787,0.71564933243766,0.098126196580441,0.476605164472372,0.195536145352238,0.634812553535514,0.539370668170339,0.0759975880264532,0.244648338560603,0.765849742400701,0.227489119854787,0.861564793888701,0.728401666078173,0.4122154716152,0.655143428728967,0.528947132308488,0.342624075473367,0.622420319424548,0.63731642136815,0.0929521719404433
"MB-0402",0.405968761598438,0.551762444369478,0.444616190633018,0.425970491447535,0.901828899031918,0.183793175526123,0.40069138731708,0.340510010793341,0.306850344453494,0.511596100830146,0.470647285795256,0.549221605755304,0.614645266052001,0.283638145333286,0.794109157615333,0.286944746673429,0.532472457248928,0.160425557614685,0.296176314784827,0.639147458441667,0.588274017953817,0.289033394990546,0.943229508497755,0.283638145333286,0.65819850067787,0.263991738853645,0.642662920249552,0.433985890556895,0.334836324204224,0.444973913887485,0.340205357082683,0.459493109840622,0.424648551138801
"MB-0404",0.656876474093653,0.876260217091965,0.434286730210704,0.251374625739344,0.999881836915012,0.501315669262046,0.596811011995555,0.31443124571151,0.629361183652367,0.389848062259722,0.221831735928495,0.398097827277844,0.806086622944812,0.14297690590264,0.663631086847437,0.892104062885608,0.674596501963625,0.360555645529986,0.260484742322672,0.646006303320509,0.34564427278045,0.508750369854767,0.54621845689963,0.14297690590264,0.542235519761953,0.584771879940663,0.520410859159112,0.481883704283448,0.581256618022425,0.315299076966814,0.521088680136485,0.611725464496159,0.342015599532921
"MB-0406",0.719151656961585,0.297254813987251,0.221509753737176,0.225644480408509,0.999849710964901,0.571172737501929,0.45518515288557,0.495324677771291,0.808383679724908,0.381960508611106,0.81516693170265,0.507994820071412,0.600707007583303,0.300172380600912,0.302141756682217,0.918112887827088,0.527577719320354,0.362603714150215,0.479626023757441,0.726507013818708,0.30636589705111,0.289506773012802,0.556150737993666,0.300172380600912,0.575932743592942,0.478789868477777,0.521910276556426,0.500174051676286,0.528363126152018,0.846709169173774,0.247941348171161,0.535043789241187,0.388507301604314
"MB-0410",0.470259081625997,0.646319004520265,0.377183192734639,0.68690979943793,0.999992380548562,0.562715051617024,0.543939232812248,0.201728518805962,0.550280561496918,0.441357889575097,0.370577214827404,0.848320010621806,0.784500285589522,0.358713451273506,0.516963161749848,0.612548460049749,0.579994226270848,0.323280729171674,0.36501740757471,0.638520266296469,0.395371620043639,0.188314418862703,0.416013195073825,0.358713451273506,0.648876655156973,0.310235276224423,0.635181645480421,0.367291607426926,0.411749891887918,0.620659033250555,0.61168482079339,0.355599575411802,0.292384039822873
"MB-0411",0.486655434111065,0.757724390154224,0.540080392406696,0.754372327736111,0.997385139634889,0.470340765516271,0.509013623800272,0.210520887629558,0.502385408318707,0.421905876303417,0.306561573126227,0.428937727130988,0.682352775611789,0.220071597350417,0.811650634185897,0.446100138651249,0.630393878521132,0.344179156577434,0.690206792926964,0.887202489269582,0.272357728996787,0.169214630251361,0.390221081028787,0.220071597350417,0.552621449178545,0.294411047422696,0.707836649660117,0.433990762577633,0.575333609554213,0.632370540919392,0.45862762443485,0.709517893689265,0.356074766559747
"MB-0412",0.517426599553137,0.76510048788723,0.325344713253022,0.138413107930407,0.999990758026146,0.503103234182775,0.132673412130129,0.175916019228328,0.620568455685782,0.97956724258977,0.810775140082237,0.208845045435841,0.43451753010216,0.631280835991907,0.62408553035233,0.258635165504153,0.813572488757887,0.316490333683271,0.638541227796044,0.491986772709341,0.128606714901541,0.969703945114953,0.493826242837484,0.631280835991907,0.626401443574426,0.710928286918681,0.419467541447924,0.596854288997647,0.651599279770943,0.527611146640826,0.318979818159296,0.736260196101616,0.684459750705516
"MB-0413",0.341711879498434,0.477557274376904,0.702005251654111,0.178105753642526,0.999871948902648,0.60932770886052,0.145051771170174,0.353127494561338,0.361468328971811,0.486561994909999,0.874413586770489,0.284144097400682,0.50182716088231,0.461244384933856,0.5629899179527,0.370891760109668,0.471081275558171,0.202846999619433,0.307685696709866,0.85385469503435,0.828297306624758,0.650240046624348,0.5180721580414,0.461244384933856,0.412031917456339,0.610032210758192,0.633261179683238,0.524697791562335,0.555189920201748,0.495550534064223,0.398798481958634,0.484966030219838,0.325894687137983
"MB-0414",0.421891367536293,0.393402515386057,0.234167769166353,0.684450316044022,7.50706037782265e-06,6.72404366918028e-05,0.459120146218338,0.0967685387603751,0.0842410893667068,0.411914590922297,0.776404380013339,0.777089973488272,0.70378845821663,0.742400938142399,0.811515378235702,0.174262698532422,0.424632708976832,0.405173467729492,0.449335097945484,0.256208631779394,0.295891933554002,0.382983647859351,0.328371272814948,0.742400938142399,0.642609999939375,0.940416841917769,0.44537650963115,0.737111345311618,0.683135786379465,0.669847731284603,0.788938312332731,0.664492416082097,0.17268200790427
"MB-0417",0.273453624632878,0.817367671027826,0.508934706740995,0.579945982558309,0.955897223470789,0.757345267716453,0.406012560189782,0.505285075562737,0.773512896251687,0.314148963926277,0.498836502750393,0.531206209845755,0.94503903537566,0.372527367025735,0.352259856434749,0.250961839657487,0.616236195459545,0.174466906698833,0.580542244673115,0.366428190950213,0.601926780887976,0.310690063186697,0.235699733796013,0.372527367025735,0.335682920350438,0.601647070630273,0.460524306593341,0.506309108244583,0.488169453318424,0.410920186583479,0.242525922042545,0.432497286101022,0.420226718937271
"MB-0418",0.94587958100187,0.205339928114457,0.175413234260762,0.205363814298119,0.998019523566533,0.470897606466507,0.193101648332677,0.601866391772339,0.67721532872841,0.706543113287982,0.337312852581182,0.513507457153121,0.491412403558173,0.249415510353912,0.487489569895008,0.904727733478363,0.834615938807708,0.203891721728383,0.625447835984496,0.568426633100321,0.172414623505336,0.560732775608383,0.660416297022101,0.249415510353912,0.441638872935636,0.694326201525497,0.349990536542509,0.55432632845699,0.619104453087799,0.278534833973859,0.283803132723819,0.481522762307112,0.669004358948766
"MB-0419",0.368673374466205,0.564068234048979,0.756647466602851,0.302954617765419,0.999999979938094,0.696602488494729,0.605174287715419,0.432963860718985,0.323435480004037,0.371370132112242,0.812052057421772,0.286511440936066,0.478555053102572,0.702773354838307,0.584671077442577,0.316079663511063,0.616825585471041,0.242510133580778,0.418837187473297,0.355114257328507,0.434563487447027,0.549996038560823,0.513794992924359,0.702773354838307,0.270893570825954,0.498121226976396,0.374993901194962,0.386020461682678,0.548303826625846,0.433180103826499,0.275923169814181,0.402671409410082,0.477768144514771
"MB-0420",0.320840134099957,0.434812122343388,0.116866335480837,0.985966515220342,9.49002226375961e-06,0.000145826075849074,0.504838767457975,0.166932277763391,0.0598271488925493,0.596461470473537,0.783458603431873,0.710267084780572,0.556089638833833,0.432040405161184,0.703588779080359,0.155968688440761,0.506919739519981,0.374708403156826,0.186614234923725,0.648965459765439,0.388128022985509,0.210025024782626,0.684755876357635,0.432040405161184,0.702023869327338,0.713839793232763,0.569034712775265,0.685800239729016,0.580521935353502,0.323726344348569,0.633666743979486,0.608039529925001,0.119523897390505
"MB-0421",0.598531139934126,0.428139232617816,0.164702396391797,0.251376196678053,0.992501502845639,0.483354693806872,0.416543842775666,0.975449409550686,0.515497367298494,0.375209732892135,0.563695911214665,0.407047926165613,0.66034810181807,0.177873721667845,0.652385683518109,0.387821754503667,0.509231603919444,0.227294396505269,0.444941090752088,0.896023859321241,0.367629422273928,0.686042382021782,0.647650817125447,0.177873721667845,0.550118443506491,0.598869728379407,0.637114568956585,0.503157708037136,0.581392263327775,0.639812291948349,0.326502601250292,0.60746530052255,0.224962180991679
"MB-0422",0.883612015528963,0.411044468381861,0.555651958389293,0.259711214766898,0.9999818357382,0.576440642179277,0.279574739046001,0.423816392935475,0.470933159465648,0.378697643521441,0.376351807144306,0.608307565933939,0.838384252994184,0.545133739749063,0.383332815133035,0.308257547514922,0.817020921676638,0.0858276524313342,0.32624062966994,0.658837238620136,0.17796107555473,0.219395838406023,0.67414806742854,0.545133739749063,0.756478930076842,0.480662219150582,0.356085644834537,0.497848782925309,0.432668177140064,0.536483473697751,0.497600536928451,0.386464246411721,0.299950534465281
"MB-0424",0.245072603407659,0.647556036304756,0.201654601804641,0.771993024902716,0.000635971142385786,0.000219235591447873,0.472044444238125,0.0531328212471885,0.00743142555382858,0.132733625007825,0.656503697845937,0.839342352576727,0.83915513197513,0.0338373629640017,0.636277359005264,0.373881711727826,0.439383912307797,0.675714355780135,0.339265866873977,0.915857028260493,0.824546340002686,0.456540300606967,0.90653409290561,0.0338373629640017,0.799571801178389,0.260582687818513,0.513172370068786,0.333030816869272,0.47157810746851,0.774693448491712,0.663326737412679,0.543894147810925,0.406094341370156
"MB-0425",0.235258968143769,0.48791947665558,0.356631171670951,0.527403277614754,0.999991540692778,0.734211004661387,0.188295251499638,0.438804602229338,0.51902812454563,0.387214351494073,0.52999735680847,0.300845655970827,0.865698430882978,0.206401639264717,0.408140575671088,0.79886317910373,0.775732879816562,0.473089354354503,0.475095879634241,0.795000563336001,0.3128170795181,0.495445617552271,0.777380139147477,0.206401639264717,0.427791595441697,0.394284618592128,0.507076091752301,0.374120317330866,0.469648360006639,0.678593669499204,0.378330984099102,0.462630468702811,0.553753690474455
"MB-0426",0.383992110937073,0.432530086114899,0.318459964007071,0.472377088058417,0.998663904937896,0.332110987516853,0.340767055549827,0.366100493004902,0.213299759297437,0.403471908727058,0.871345886460417,0.545068430065515,0.743928388051355,0.377769665932597,0.760052705815635,0.362325819146196,0.499790302227873,0.221932594244445,0.262769094874463,0.764332419643536,0.800101728977437,0.486720495315205,0.573853586100502,0.377769665932597,0.571333120117377,0.447215721570671,0.449198776913148,0.383730579465879,0.376192961898309,0.632294001825057,0.459985578895804,0.592653277964118,0.258278541977816
"MB-0427",0.215260501725841,0.597042326933561,0.710151194407909,0.350452516059243,0.999999412948004,0.263419177038628,0.137887621327752,0.383584371206252,0.360242035941433,0.520311625601514,0.883853393811955,0.637515633973708,0.878203980555624,0.570945155600575,0.926446637504037,0.210259055762988,0.627146209671453,0.278184533953942,0.257397744441523,0.575520693254633,0.655014429564524,0.544255819345175,0.739911764791694,0.570945155600575,0.528513849091036,0.388116846735331,0.518889139847907,0.440258679635696,0.454205344181431,0.602249443697086,0.904092594845564,0.417475625139979,0.289876625429539
"MB-0428",0.22739465202516,0.263800255366352,0.405478073051829,0.0870069311609512,0.998887202444719,0.484477352627319,0.590244788008767,0.517207806196056,0.673201866494892,0.403638344334794,0.133437121583561,0.719588516341268,0.625242076265236,0.28106904740796,0.601981847525505,0.507544556126401,0.696535313903819,0.149870322588322,0.404258780626688,0.509250685365354,0.0909331994377316,0.468446908228987,0.573710402438004,0.28106904740796,0.671025303786968,0.478163967054917,0.555879363650734,0.497070420340795,0.441185048677902,0.566966352214031,0.602553352274668,0.620711231524155,0.229387063220554
"MB-0429",0.333247250694651,0.832660654423534,0.434860817557266,0.481074814621323,0.999989952602643,0.486222412833532,0.0859078887579267,0.674998793234904,0.70401942904633,0.467365997690345,0.678536282080294,0.599403167965581,0.74533531875213,0.589492183178503,0.802396240903976,0.324400318402963,0.735380858412539,0.263067801602937,0.257489290866524,0.836318766663527,0.548104770177046,0.904978430676177,0.729607220976388,0.589492183178503,0.492933578953574,0.708292607024125,0.349922641714765,0.550690819447993,0.607316920516264,0.714442306306083,0.491423183882126,0.810557985611785,0.313494065640741
"MB-0431",0.237170096018693,0.839239784012702,0.784875989024366,0.417850233309391,0.999585961180978,0.353696621750191,0.285897403225042,0.718749132892155,0.749835702553526,0.496408841041978,0.559452604504945,0.58945157752165,0.703117422439304,0.25709468534299,0.924724334109452,0.482644496785015,0.641372404634602,0.434777650199431,0.348022506200142,0.693859627161965,0.377168195369124,0.553542324605921,0.76279971154829,0.25709468534299,0.573367407239739,0.393505490080531,0.363375876610554,0.353145634422318,0.593222695501617,0.643718277577876,0.529184879553769,0.603390056053365,0.456542691485571
"MB-0434",0.548902317228803,0.563843054502383,0.454558678054327,0.374317668095403,0.987081670984171,0.183752203538634,0.823305046974161,0.985111198377757,0.635960094056596,0.485342215764588,0.445420064694871,0.637551784790393,0.676086536774235,0.184620835838411,0.46876530210103,0.421746089335482,0.515710840521921,0.373373542108592,0.488104477669532,0.502392581609428,0.0939090804660739,0.408261973767962,0.302704315704992,0.184620835838411,0.561301789938806,0.761305981775971,0.283869667040366,0.648304053204234,0.477345477383948,0.52559984472107,0.496952601759923,0.519032762817196,0.203507234792338
"MB-0436",0.68065550130725,0.225108006100132,0.11788263293448,0.395796743183243,5.02198993145733e-05,0.104924944170807,0.370395513017723,0.275914629696258,0.143873519119156,0.147567550660503,0.358925610434141,0.640162980559096,0.58083931942984,0.598998917957978,0.2998247837625,0.146186638572023,0.63310560652744,0.212281897649619,0.23943507387462,0.737881110145297,0.387456036705062,0.209422289271621,0.692840042824392,0.598998917957978,0.539562347549958,0.529825317706664,0.507980647228724,0.526751033648768,0.477205534420862,0.501121626622441,0.407707699300557,0.393634300780338,0.416338341784367
"MB-0437",0.622652579648627,0.459530810476941,0.658121744517219,0.37155362284528,0.99999980128599,0.859326257119758,0.0645462837602572,0.181541225903217,0.457597054545247,0.714162883981885,0.537823466972111,0.68160912088836,0.573197244917456,0.150816825085076,0.781648125947643,0.530702449999966,0.882511211965676,0.177094465438691,0.600290671135814,0.752399834878132,0.439010948655249,0.341224708188343,0.418345828974514,0.150816825085076,0.366714478788439,0.269592398056181,0.58618104645551,0.561164754642648,0.514524783050603,0.690783002993653,0.50689962513086,0.600058430067587,0.379880931434064
"MB-0438",0.751376372527988,0.828502366052175,0.188990319563837,0.791081971592259,2.04330068093049e-05,0.467200022218678,0.328869304057794,0.976896041177491,0.352201299050608,0.149043759089205,0.664262215839981,0.873235064895323,0.588943052005615,0.212690650054221,0.268046432993849,0.494162650064425,0.651055848310402,0.58763756944814,0.189120376231043,0.603087954430981,0.361580066212622,0.146936809016563,0.662288410210951,0.212690650054221,0.76148825595598,0.395564149300082,0.503117093256841,0.566649256854343,0.407877467098773,0.758499451676902,0.645547433627749,0.455548677487819,0.368013069695259
"MB-0439",0.476242369281868,0.684086104024194,0.744866449667623,0.640353972131234,0.999607090317768,0.81182011085637,0.310328783488062,0.189358078941272,0.576064122563745,0.72561026129829,0.737105974652693,0.43309541663062,0.545174248446412,0.276348121262888,0.930819652178572,0.0307502052812638,0.886226168393503,0.303909128007245,0.433115361282072,0.554240625417576,0.507545163231326,0.220128537099926,0.0839497682877055,0.276348121262888,0.512123784892183,0.566040396440033,0.496061106880065,0.622557738723089,0.580910733477727,0.527044953907962,0.436657957775085,0.330008596906353,0.546283904515501
"MB-0440",0.398783361545547,0.938208696465728,0.135431030104577,0.244164364156283,0.999701686483421,0.613329721101455,0.288236558974523,0.475833519256886,0.357424994152177,0.968235468064283,0.82017400150456,0.218292592566598,0.599466713654053,0.285665599228205,0.451841747980344,0.840535836735682,0.62682651212586,0.677158666581856,0.622514659895845,0.718563350615744,0.0812038818533024,0.342390445644902,0.717690502711868,0.285665599228205,0.574765725773449,0.750131885514389,0.611229712286883,0.589647211088887,0.368630361096647,0.795127720888043,0.338825820463223,0.546727262160213,0.609471539540468
"MB-0442",0.288295842886593,0.305729951868256,0.745815993729321,0.0804614106647225,0.96512758303467,0.1605399704093,0.411544733051143,0.214458483847051,0.249259032670749,0.101252452152272,0.472261979510692,0.621541864289761,0.603572230663875,0.246623979765474,0.538347440142346,0.0824822713641986,0.415659699665184,0.384522326472308,0.0690347942890769,0.900157728885186,0.793959374229087,0.284930175874618,0.607872153650417,0.246623979765474,0.444733209755443,0.131626388552358,0.571391076886092,0.358669000309158,0.392827636825652,0.410072475940526,0.620212406176688,0.31941557740856,0.209788318339204
"MB-0443",0.374359294185408,0.630846502165084,0.55252362947879,0.525946747694907,0.999997742824866,0.517314405353451,0.496969082469854,0.44731155668344,0.319187063316075,0.603387213204908,0.65112256722738,0.91918369781659,0.612255048953529,0.319463012455199,0.53204849822667,0.263042400425039,0.625495719392756,0.419780782297612,0.382140670372693,0.634787391928761,0.416327663733966,0.306983755447023,0.807516582571943,0.319463012455199,0.366378714389519,0.348714278901377,0.681494041969545,0.5089955260526,0.515043338148333,0.777555820297304,0.644140415345306,0.353841803801153,0.339087359505459
"MB-0444",0.29678438967897,0.528855150581761,0.610209106746828,0.490155716961503,0.999804151557858,0.490069923583874,0.384171055165203,0.246257549599001,0.383163169642033,0.672323318407093,0.127772537631528,0.284509162799614,0.41563488236733,0.504179788756564,0.736480042966817,0.634861041899077,0.401784527300275,0.221531361907398,0.53217992494793,0.805868700462202,0.587357912009551,0.476276370294568,0.807123188590077,0.504179788756564,0.402403027800017,0.628377072571463,0.563560817891386,0.471349221443884,0.531128757637492,0.466075037146543,0.349595305881721,0.53767795288261,0.539612075588262
"MB-0445",0.369641427847372,0.731296590191222,0.723109754088546,0.593888891674347,0.999059779345671,0.384899940380671,0.194458660837035,0.492703971276012,0.474271177590592,0.618209100207088,0.638753004759605,0.38772982190439,0.671029576363215,0.619974828373331,0.756427901058857,0.340322263201099,0.877811310185575,0.184353631358512,0.299186648362174,0.404205450667892,0.390980144799129,0.249509355120019,0.541247488917369,0.619974828373331,0.47094669936751,0.468845329926102,0.511847930395509,0.533232760718274,0.445877861147606,0.750401766041914,0.577528156818162,0.389289579444693,0.426369225807931
"MB-0446",0.247588728898153,0.272776609953512,0.0816502532189299,0.658354727653382,1.40123745954859e-05,0.00590254848971934,0.359661897672939,0.451548921751647,0.085424204507337,0.237281857772694,0.327380266725014,0.684202754290217,0.7132952293735,0.104583037658554,0.769234631990001,0.285358015994946,0.323247084216362,0.472502452509384,0.187847835000014,0.791075413526576,0.267553160112763,0.459773503165601,0.845339505159031,0.104583037658554,0.853061325561567,0.686812537030046,0.488737277065689,0.61840365254821,0.526843459017923,0.541118685397801,0.431793674502703,0.497657634584788,0.334803673572935
"MB-0449",0.705091859774753,0.738861550703749,0.755370306066204,0.460663822885643,0.999897479217466,0.756738422553552,0.49146716694244,0.569169231908357,0.795870705128311,0.666991172204153,0.758115909429326,0.222377818907905,0.411149195900434,0.342602287136277,0.405592783745578,0.41778667484575,0.330531238515021,0.671490841608518,0.440703412285259,0.605405899212291,0.479040767144711,0.445812845576262,0.499877209819016,0.342602287136277,0.357561760438769,0.280466082015073,0.46098541606901,0.305721855285946,0.421147563577414,0.681220149975148,0.322088829886648,0.484212792231682,0.604404336526704
"MB-0451",0.286032856999052,0.490195017753869,0.888718381420384,0.742551311862381,0.999102653055553,0.450517675845778,0.518213624603275,0.655964613730412,0.558751197237841,0.416848173204643,0.202051769650785,0.339665263328567,0.474136009450842,0.292204986331347,0.828289670480559,0.285437167609723,0.756005899572856,0.0579516191743144,0.43336365484068,0.813383680916298,0.527672088543674,0.578648840907511,0.45793604959024,0.292204986331347,0.617712452933888,0.508056576338931,0.298932128570482,0.481609853220538,0.541067860530983,0.176339623443762,0.541468012143944,0.564328589569299,0.385570231180965
"MB-0452",0.257246875136216,0.82956583125133,0.43326351187208,0.363765390342997,0.998606553436832,0.346318124250675,0.573832302741911,0.579652692767519,0.573130473017599,0.354921174921162,0.158976863282331,0.554869725222525,0.860555195546585,0.25354562348687,0.803013045763644,0.494727855138926,0.616733491650705,0.385057479656059,0.533091475057853,0.485193017478803,0.16631136233824,0.313391093589574,0.838145780877584,0.25354562348687,0.663040649135569,0.540399317039445,0.519870612150175,0.574599164247152,0.498581444878436,0.792903284427141,0.449104546295842,0.546144384512665,0.269407556115212
"MB-0453",0.806792303099495,0.429492378717596,0.111289981001866,0.793963095078406,0.00420454474622982,0.20839817474285,0.312384626812518,0.182788619416903,0.18026618432068,0.149377766024382,0.340630608024203,0.561465889291927,0.333269602209919,0.94173808371887,0.544102511823676,0.357505373801584,0.575087192732208,0.533692470189173,0.765776934658468,0.479546079166956,0.427701954673676,0.153062704304183,0.827421261725635,0.94173808371887,0.53122079536936,0.396497720284493,0.612571061487259,0.547244252071659,0.461075025565151,0.508557689036625,0.414608097312639,0.49443131020005,0.419294121668863
"MB-0454",0.54014510738336,0.377244464782063,0.657232405053939,0.144740374354027,0.999999997404629,0.746288070472467,0.151176054725523,0.318320545203065,0.655567747117396,0.823434660820423,0.667001921327933,0.40420817570143,0.841406058734298,0.69297785901774,0.789642263992296,0.582380429933278,0.839908273088246,0.281452750995416,0.13312290199687,0.743889608425819,0.560212828276551,0.17033918564851,0.378466265646557,0.69297785901774,0.532940618338371,0.227254192648094,0.383983279609678,0.420786896543828,0.486027147620491,0.630455436997566,0.457372398535878,0.613190262132978,0.352538801566758
"MB-0455",0.101683779800845,0.306041304417553,0.691794545474718,0.87924366621047,0.999987722902711,0.396064122148096,0.184811404088509,0.583186774671497,0.450547853970203,0.514384229994502,0.606817201009165,0.84789632473119,0.796191388532648,0.409391074406735,0.414603536145391,0.242250950331107,0.34084222413712,0.773912055475764,0.203253697334798,0.6362637346656,0.393001931682259,0.541245944826228,0.67950391294098,0.409391074406735,0.686420268356591,0.726437155718415,0.635029821228922,0.610169337197433,0.582845050755261,0.767449529357159,0.793111603037608,0.406116441502831,0.257189650883212
"MB-0458",0.566667600020218,0.413516901599822,0.389369723589216,0.432928458554716,0.732059975075229,0.209500338651643,0.49032080295565,0.347461593412996,0.342358979302455,0.390494165611354,0.280043419777211,0.500572070742462,0.698327830711767,0.0695021623585409,0.819290118566497,0.381254123785966,0.465350543702521,0.585738413785168,0.210028934565423,0.646272715879759,0.478639490325589,0.282887480005378,0.825298845185159,0.0695021623585409,0.811145913488172,0.282770142731322,0.649803434281206,0.412833014890725,0.465990189198344,0.556163487158853,0.375838445769106,0.428464998157793,0.476659095663941
