"","AKT","AMP_ATP","AMPK","APC","BAD","Bak","BAX","BCL2","Bcl_XL","beta_catenin","Caspase8","Caspase9","Cdc20","Cdh1","CHK1_2","COX412","CyclinA","E_cadherin","eEF2","eEF2K","ERK1_2","FADD","FOXO","GLUT1","GSH","GSK_3","HIF1","IKK","JNK","LDHA","MAX","Mdm2","Miz_1","mTOR","MXI1","MYC","NF1","NF_kB","p14ARF","p15","p21","p53","p70S6kab","p90RSK","PDK1","PHDs","PI3K","PKC","PTEN","Rheb","ROS","Slug","Snail","TAK1","TERT","TGFbeta","TNFalpha","TSC1_2","UbcH10","VHL","WNT","Rb","p27","CyclinB","CyclinD","CyclinE","Dsh","E2F","GLI","Raf","RAGS","Ras","RTK","Smad2_3_Smad4","TCF","VEGF"
"TCGA-A1-A0SP-01",0.9176575025115,0.48590174210089,0.512113169964982,0.022911861057488,0.744804185146111,0.975786143596399,0.983866243509513,0.751902160647265,0.76058151913475,0.1911321826367,0.73671778491795,0.414826083959472,0.994277050706112,0.928676398741252,0.998842153544853,0.261333473561029,0.993695719786831,0.730767959378254,0.64164364230417,0.0257290650207106,0.389145765429896,0.921559195917169,0.00793698073309492,0.860890884551902,0.981718952220883,0.992992068324413,0.677090491466224,0.0735585540683259,0.54450409450701,0.859092299217063,0.0775310617100018,0.292224472759263,0.936437013374121,0.992891600813679,0.0395572865643277,0.600747900545706,0.140945383867857,0.154953097663935,0.998285205106413,0.819315669952043,0.460324359069415,0.00812315326870943,0.0255454271873645,0.9218002294267,0.93074967847348,0.650195316353317,0.174288761984973,0.0111254570360574,0.000442638692859856,0.953175605263181,0.120570924340365,0.0718508134322127,0.497986689648215,0.979387385780847,0.979471996443564,0.651469649070566,0.777466344301572,0.694939996311594,0.992116718077376,0.218822545262686,0.223159882361328,1.039229559892e-05,0.991063493315113,0.831349607388216,0.346191032229255,0.996193846776898,0.79595284186114,0.975515193436106,0.036684485707166,0.124292649055522,0.358560261645115,0.994789108089046,0.312452540251881,0.361615983862207,0.510862388451366,0.178815558515564
"TCGA-A1-A0SQ-01",0.987246100817763,0.6388454159458,0.314557718665324,0.23960326919454,0.92027622063502,0.923778905705306,0.473735041984099,0.692896815302505,0.926539873819007,0.191348608926788,0.455209219808174,0.852883066198936,0.919489968568613,0.531942413834266,0.854917650109713,0.646032912420508,0.92322273590869,0.932427179025433,0.160736910470465,0.566457570628113,0.548985271964566,0.996742427495713,0.00305324277960099,0.969032554446236,0.886291895853981,0.397789388507858,0.0493592392352053,0.597137114893212,0.782894561614101,0.376199623087333,0.0996078800146204,0.75435737015056,0.756694049749059,0.445275939687153,0.0794143687059586,0.0505055347853427,0.439586260020951,0.1305908972691,0.846375266918063,0.338158455114134,0.564553344149055,0.0310143302060536,0.228475831399617,0.922735292681745,0.432588401754648,0.991263435032559,0.238016829153892,0.00520612554552281,0.338324043991261,0.167843962050719,0.428111321618365,0.0510681845404599,0.206795443848066,0.210566236468372,0.25249957291113,0.430243366778132,0.246907159756735,0.696732803415917,0.967416830374801,0.361225982358171,0.317834757128937,0.197341645063717,0.958499437378375,0.636497404097585,0.403032921078573,0.841630178720495,0.454229152424088,0.574398905158375,0.0976320419893732,0.60576020503336,0.0119346872104321,0.673509843173705,0.394352339171705,0.0268195137950335,0.0457826686118486,0.39702735459849
"TCGA-A2-A04N-01",0.928089036378135,0.578872982166434,0.0424941211848241,0.09158382871522,0.772252308413281,0.758198765553556,0.911421000568744,0.143771455297865,0.942609694987474,0.29418544541926,0.599284276207595,0.639860207794874,0.901445357419834,0.100945750953722,0.779289555907385,0.271244580842942,0.860718299209854,0.444917708192214,0.179727198115853,0.680883391919852,0.132542737242141,0.836935974729771,0.0574400074867564,0.885925465274665,0.951283805968701,0.933196623075459,0.284307867938129,0.212851208119068,0.393411065968495,0.793820876616721,0.85451201388846,0.683939350533101,0.757440647965335,0.220566513804406,0.128627234728586,0.106485809153461,0.217432653983011,0.0220329881467422,0.855903158212144,0.481228604652972,0.526568303466356,0.849134365713448,0.291643824534666,0.776554996774316,0.0693262128388281,0.675395363404714,0.119340679444889,0.021563483787444,0.178853835436755,0.58053633810584,0,0.309410059619643,0.372074369824298,0.158898228152645,0.303644543664265,0.79992633806707,0.428400318402492,0.913829332570425,0.906994410908585,0.644894161005275,0.388169617458961,0.433656452069718,0.329532139008327,0.72617543885171,0.333510157806689,0.797844249765353,0.810948466632438,0.692058661809325,0.261964364551829,0.180677481581643,0.00824116514784556,0.715682265673308,0.413909314596218,0.256678710051995,0.2219959478987,0.322463509399427
"TCGA-A2-A04P-01",0.998736800779406,0.116310782260675,0.0396261684846531,0.00796215634560681,0.605288084375999,0.989327761071302,0.99552073271486,7.35009628944961e-05,0.477170471868021,0.0250719150393301,0.354941637455939,0.492147869989228,0.991970307480921,0.00136661265411776,0.98524782519179,0.425504621890903,0.990538045289921,0.084063934173076,0.149284884156964,0.0143040554153733,0.000340879165650161,0.94466842705744,0.0216804917681863,0.828838017635788,0.330293364845534,0.999950703430357,0.974825990520557,0.0241045393513475,0.0887408137513451,0.861465370735938,0.631277368730658,0.0289310637355352,0.811401735053034,0.0259777575989298,0.0194444325612575,0.0366937986483809,0.0178760537400611,0.000266297645089795,0.996809731011745,0.557093705110968,0.406467145634551,0.0194150827092588,0.0630038474001611,0.693569473721392,0.318136897803536,0.778721983618111,0.999979874210204,0.146096364852635,0.228294237707253,0.833688847068607,0.363813927091725,0.0912546666840476,0.930244515147831,0.0535241765664865,0.0955433368378856,0.734260580811112,0.851376893251678,0.209794361487853,0.988973030971107,0.208030161228291,0.284041756566776,5.13308048330481e-05,0.0969595605604296,0.936818801576144,0.14083299481806,0.982904036071278,0.712496706588362,0.719916240062158,0.251548114820409,0.113033073620135,0.000333190880542523,0.716131181020262,0.321767978901551,0.000819845608917263,0.465096291311427,0.427057557340291
"TCGA-A2-A04Q-01",0.364626208651016,0.0523449158436402,0.0412056756229256,0.00773145540327846,0.568185149566129,0.985416555850961,0.995283750881844,0.00169844558589299,0.965801085996122,0.775162108112483,0.882018647415025,0.497774446651561,0.979896407976291,0.26079703010702,0.989577515048696,0.233083011971089,0.987461596779503,0.621930096119051,0.0453136299224769,0.0117181765727178,0.00258130046270574,0.911671676900017,0.099426332618674,0.634678988557648,0.982017940550873,0.999818033186561,0.882659601015597,0.165972447540322,0.124712230555159,0.646948018288422,0.886506927790343,0.316621775209368,0.900457278410077,0.0825588535676813,0.0619303594872909,0.254579899937331,0.0201092731928678,0.619220441409427,0.95812006807881,0.50017380450464,0.344323635289937,0.120075676759638,0.166882284756494,0.842889409191139,0.78213828616309,0.810408564823759,0.058087330275122,0.61864702883602,0.0113927931916689,0.928838568935017,0.221640847775046,0.470776923598008,0.730422540173307,0.0517899027958455,0.273953912477848,0.878118681733706,0.798632109005333,0.0757975219105526,0.984141774013529,0.355512836321521,0.825998871247697,0.0435572014380287,0.429605107756729,0.885942538691727,0.415735702911672,0.983044485156598,0.450936931180873,0.875942846033038,0.510776510454074,0.407567731811877,0.000175441709362836,0.502245692482201,0.268648539160172,0.0106639854789691,0.53450204580143,0.200323623422181
"TCGA-A2-A04R-01",0.637450546183031,0.295075736732423,0.00219599900398087,0.179568692053497,0.954234105522468,0.987005112687201,0.782691047628669,0.972966184914603,0.93365139327967,0.282360475177991,0.0513746880981553,0.161501356417445,0.939147476336194,0.105446458238885,0.913152864405217,0.274069847638631,0.990170029051595,0.841777121159939,0.105008448229845,0.598909014708773,0.800448387948659,0.686089262041029,0.0239839687159863,0.436991001804639,0.942656449717576,0.994913511237537,0.00979223202913843,0.925547544104691,0.476260787481884,0.632594317138123,0.865004942137755,0.91111116239551,0.224224255752672,0.0166428856957278,0.0162281237667632,0.432401063199433,0.419136365354952,0.00690689436062893,0.277439968622443,0.35974035221,0.24810373266342,0.159470580771987,0.942901887327488,0.333941848386622,0.206259237427085,0.787405930552751,0.128965338239505,0.00245602015411075,0.242309047662467,0.829031051721893,0.400694639645139,0.196675653148311,0.295356058886388,0.0390235856936765,0.264041002737182,0.832653935582339,0.449846560081027,0.626552392102583,0.985146223386551,0.697523082437702,0.222112279793286,0.0321228048442234,0.00910476136080534,0.977996908570436,0.360421787047364,0.943354755121993,0.533166937478208,0.816374028139366,0.0540054467026327,0.275310941490786,0.013669118318354,0.72353514248167,0.400961961005748,0.489561424662902,0.0473858156171969,0.411691772703806
"TCGA-A2-A04T-01",0.918836816940681,0.344416537463149,0.0281419224831215,0.0269707631943442,0.264155123703289,0.98838213317333,0.972939742429358,0.000669991865044083,0.493569116706094,0.171753560299077,0.000930880570547598,0.441925450668988,0.988750554018863,0.872082375815732,0.998948417240541,0.144415135324475,0.99603871487334,0.874121974601748,0.121971413582067,0.0258741653599604,0.539145243761883,0.696583136469958,0.00780193243302642,0.883212950024146,0.908068961653161,0.874521312455598,0.457223301183467,0.222301332394011,0.369482255908531,0.573936795614743,0.344626524442583,0.961245507618609,0.616214542815306,0.588838742240221,0.00413920653390808,0.320691833950915,0.112704877318529,0.99982946741091,0.981344573339147,0.159510646169794,0.438651144954811,0.968410164047174,0.0613325870222617,0.858394866808135,0.980206627570025,0.173339255357008,0.407392863304923,0.388674417908395,0.0157005216420664,0.98701452902277,0.277002611965852,0.484992300258371,0.383555373614811,0.970444895729685,0.61242047171577,0.37546852256967,0.425908704772929,0.250497593041616,0.985786697576065,0.957508167380252,0.14936780558164,8.74619490878244e-07,0.856145142590295,0.681586652888515,0.201618878679901,0.999395802937319,0.677615137769912,0.941548277471117,0.397280013307145,0.507568140958648,0.000341040293020184,0.922214894084453,0.410952139885142,0.539221014450738,0.493729324119738,0.329061645257491
"TCGA-A2-A04U-01",0.875015779416842,0.220820743720822,0.000227556321968332,0.000436908943948086,0.994019912903854,0.992775627016577,0.990858257070478,0.0042283947891076,0.939351122657434,0.593979845962942,0.903415153752294,0.753563290868526,0.991716905092969,0.168393324505028,0.964160544323329,0.473162358697925,0.998484240039829,0.0999464472332081,0.31355940216895,0.000283286863594959,0.18216000893681,0.787159159584392,0.000716565247028729,0.880979497642558,0.999628785101268,0.989421886867197,0.211871056592786,0.356715601936746,0.790659829279624,0.889922127878703,0.0165250888258266,0.475770792022553,0.998681778560344,0.0408646723542661,0.297671092097055,0.351457029623078,0.0807844205798052,0.0244453248955531,0.999509608576932,0.562799657374249,0.289380377466458,0.00232916004217603,0.125453890399713,0.466629126077093,0.90596961204893,0.928297588565102,0.00275754535109447,0.0048545726272097,0.251507103278051,0.996071013861571,0.548640999280047,0.116579805923154,0.555744681220909,0.000105395090335094,0.483160496422632,0.700009275978194,0.671647955835977,0.426170035688063,0.995724756866564,0.975240038060478,0.0888185938126668,6.08692536061393e-09,0.704905428778825,0.961419822252672,0.293478902884302,0.99582655444628,0.782436044645636,0.964773431459541,0.147228480030437,0.227331392010709,0.00210605363716035,0.693505759300536,0.26979081727611,0.250508632227069,0.490311751817489,0.360930040952642
"TCGA-A2-A04V-01",0.977671440052648,0.0918298144808499,0.00690042237302569,0.0396956518520436,0.900478253571487,0.95030157107703,0.967087470701853,0.93097574584903,0.922773548359132,0.130385580656015,0.269636348904512,0.292279661219703,0.95504134032423,0.00853978079106152,0.874824321484428,0.405599128709818,0.943713187736759,0.452028354340055,0.704189921045278,0.439746247363805,0.00200647715966254,0.9632833094792,0.0907281870327458,0.649928103607473,0.537590013692999,0.997136342274897,0.0218704907630274,0.223015264329161,0.518558547040623,0.617527028454846,0.977732615675798,0.634183304926294,0.767399418263538,0.115907327448654,0.793852638428824,0.146963975032767,0.338900390094665,0.00242592355067598,0.595570015057947,0.49083502656279,0.111193898448521,0.614035400446722,0.580835351512321,0.564552171201906,0.0938790494394377,0.929458023243139,0.0435636669776465,0.00467076888682923,0.167191369029346,0.765856448988202,0,0.340421545754684,0.496804933658269,0.124988851857601,0.182578138521985,0.894510316299242,0.26106185334268,0.607655525851655,0.975591335862905,0.559026250114873,0.320135461539235,0.301524993479237,0.993741565806811,0.813817429991489,0.366176832094288,0.921956843112121,0.719020589713003,0.795227157207325,0.345796369030578,0.48842888445889,0.00332040200453098,0.694683069749288,0.58303078328981,0.552610351213844,0.324249747002442,0.373243776732491
"TCGA-A2-A04W-01",0.999458055565721,0.0802973059683208,0.495466017038005,0.00513765036194034,0.973167579152858,0.989272732442931,0.925077891596608,1.70482345308164e-05,0.983876367822419,0.178562353202884,0.129059134489617,0.262491435182119,0.985268564316427,0.41798062762794,0.768763080612512,0.378446474625092,0.864228089402392,0.799500206161729,0.438096607841415,0.245245610954316,0.667519646308629,0.848691564772492,0.0493903228824221,0.99646552858582,0.887549081692175,0.945766888977147,0.998131510437876,0.324044081400992,0.153905527526198,0.974037632772123,0.328145242836575,0.129454121408798,0.988231351881901,0.0122031723280882,0.0233006731359786,0.037443600994611,0.0627234409155053,0.00128713464805352,0.988102892274786,0.645247831173676,0.55460750841065,0.479619548908096,0.0744326376410569,0.748238779175833,0.946015296603116,0.636788453379495,0.0546533194000414,0.0514830394862059,0.109097333267939,0.949907847704971,0,0.176239333900936,0.828221798527107,0.441098537653207,0,0.895463318789114,0.849460502785594,0.417668417634126,0.976506833496288,0.261311129422776,0.186018329984843,0.0285304363108691,0.141282122105831,0.644589501339466,0.433965790433268,0.919379071327287,0.580274435134413,0.67903306712613,0.915787498915039,0.318600386378551,9.23246593630508e-05,0.617971617113238,0.267742959375756,0.0817987851440599,0.279184000012457,0.365755943971456
