"","AKT","AMP_ATP","AMPK","APC","BAD","Bak","BAX","BCL2","Bcl_XL","beta_catenin","Caspase8","Caspase9","Cdc20","Cdh1","CHK1_2","COX412","CyclinA","E_cadherin","eEF2","eEF2K","ERK1_2","FADD","FOXO","GLUT1","GSH","GSK_3","HIF1","IKK","JNK","LDHA","MAX","Mdm2","Miz_1","mTOR","MXI1","MYC","NF1","NF_kB","p14ARF","p15","p21","p53","p70S6kab","p90RSK","PDK1","PHDs","PI3K","PKC","PTEN","Rheb","ROS","Slug","Snail","TAK1","TERT","TGFbeta","TNFalpha","TSC1_2","UbcH10","VHL","WNT","Rb","p27","CyclinB","CyclinD","CyclinE","Dsh","E2F","GLI","Raf","RAGS","Ras","RTK","Smad2_3_Smad4","TCF","VEGF"
"TCGA-A2-A04V-01",0.300464574375314,0.245995667560265,0.789025228489043,0.287078695063727,0.577363044248683,0.67349783969236,0.384142817048096,0.83371633984624,0.177654563469034,0.51890214310543,0.273908097052285,NA,0.542597123056069,0.101450152988956,0.26530526407496,0.641407961734688,0.421677896137727,0.56181351320135,0.539132511772193,0.685258060081784,0.490968482984762,0.730139875069028,0.668878277139389,0.308215064056817,0.276116503756321,0.3374396186691,0.18414465931835,0.324163719036892,0.457647165113584,0.414356054003634,0.831550677551532,0.518497173407054,0.629531934057531,0.574929321256323,0.907204440309748,0.26077875832206,0.477773451581523,0.671946622986642,0.519944513543312,0.626020591948183,0.749494100689813,0.281711762335928,0.411685606675894,0.182044080806654,0.83827717341742,0.720592051363896,0.773269402061818,0.589890754382182,0.536013877126603,0.58009326204802,0,0.651453084705256,0.547364560124491,0.393632806852291,0.409572754714439,0.675690795483035,0.406947173258712,0.440448285731387,0.617796245294257,0.512347495431216,0.55980950078446,0.220022605777862,0.670972118470872,0.488148217175959,0.355531717372529,0.585998610849107,0.653660818270467,0.502441570571914,0.628248885309358,0.710203579272969,0.222552150498661,0.541286186813191,0.666225955477255,0.713637749469742,0.648362916515947,0.562395867369286
"TCGA-A2-A04W-01",0.728080353451366,0.232224436320942,0.484772282264125,0.107570491373817,0.555328375654762,0.23660389029507,0.424020282195939,0.169180306480315,0.249447236032438,0.32503045361873,0.658886551634014,NA,0.764515335397644,0.563205344538901,0.492982566888477,0.61172983662592,0.260535617796805,0.256446094643974,0.483868852469242,0.430275310759688,0.613692476061972,0.5,0.553313585182327,0.923402092930415,0.543350711595227,0.524048875646836,0.886575507440721,0.392133282687853,0.673724825504652,0.894027182933721,0.346873017580206,0.157205088835949,0.96025060187771,0.194545119791608,0.357404907545461,0.549659028686767,0.207932276743232,0.479429094752433,0.750525373228371,0.869706031697323,0.861806922188551,0.698951755013234,0.260293901896834,0.226821088185873,0.563161810305031,0.421218212827467,0.437057700427403,0.630687267707071,0.46860688957047,0.783784941633791,0,0.475243088195018,0.918289081322215,0.588527414236304,0.204980042255742,0.677701929485101,0.907270999829238,0.198210304061625,0.626687322498786,0.253223193387131,0.396727467001249,0.448095897151804,0.4148298741571,0.393749724212037,0.715452401823231,0.610717277459463,0.478420280233541,0.414216538905751,0.872169050303815,0.519794209728638,0.094101342426172,0.607169003285523,0.411134356520936,0.398823986893419,0.656220805587738,0.538881402196106
"TCGA-A2-A04Y-01",0.368611259172982,0.615248773240221,0.177857058761942,0.424978448856761,0.810962067673829,0.522259817817959,0.671148817635679,0.559792384951026,0.486641441397338,0.662828868637012,0.600224109807147,NA,0.594735110176196,0.192284829801708,0.31839295640997,0.65502151164739,0.480147886632142,0.765472097746102,0.662243676353691,0.391818019179687,0.254436500132051,0.424938317408077,0.392985251792577,0.756506907609451,0.705004935347011,0.584940341475607,0.554216307578586,0.309208023201321,0.406683815108546,0.408785827930345,0.545168705903363,0.956073038324274,0.493484833621328,0.777686915618871,0.242757391818455,0.273104509687362,0.442114541350049,0.564041439344618,0.391928224353676,0.348329663411349,0.35968926031554,0.429997256729814,0.414008063401958,0.32278467127159,0.739148739443692,0.187789825504929,0.458988280610078,0.386294499497388,0.402278071032061,0.525374965091497,0.26943446454572,0.334596339753351,0.716243891025148,0.584369611062229,0.378946803183888,0.459865882439694,0.359394521329614,0.849977294262216,0.644990993764145,0.442624614069527,0.758836188439237,0.4650853764082,0.848449536428938,0.543607924395844,0.528506181010633,0.812756453912479,0.420632134765624,0.547415249024846,0.451755048794606,0.471809729859932,0.0634130104629946,0.616069746575781,0.569057247353466,0.546168598554163,0.443483594688065,0.68025137913253
"TCGA-A2-A0CK-01",0.414176481321226,0.425159032622245,0.789741635669063,0.131194666569283,0.780809874005078,0.332333531175582,0.482731439384216,0.727948636835921,0.240387618616718,0.0601764722815754,0.249438671440937,NA,0.560518315614372,0.105267574699665,0.583569488283972,0.894324891677175,0.381610174264492,0.0177629390751245,0.289136978442298,0.610074689744871,0.445258267278408,0.997195409849255,0.537269554574908,0.285865892177546,0.414059835667783,0.384058919322838,0.113663127104039,0.198781473493449,0.898629361070775,0.247259650874279,0.787104557004336,0.251581944270936,0.895061252229715,0.341598511469316,0.48747545889412,0.769248070463748,0.306568734699374,0.302290356935768,0.313364771796897,0.668674520895663,0.488815967576732,0.681731226619062,0.564862100666725,0.747276466511692,0.623856576478518,0.926324090428581,0.686964579311188,0.378125860016616,0.432287437971064,0.547931262757197,0.307793970959704,0.31303893061081,0.366229932514362,0.127285349668883,0.459236340490053,0.742080721601496,0.847980982664918,0.478147242116796,0.466448074577159,0.487016325319485,0.688364311388867,0.65124038790309,0.912601721210935,0.377299287286545,0.583409969850336,0.338418830340657,0.655739024153137,0.480807284759424,0.78225991809964,0.557605345636921,0.203824663598283,0.5709768052545,0.602004619125626,0.403032362099037,0.584039947796459,0.662344908740168
"TCGA-A2-A0CL-01",0.431088665043218,0.309522967473169,0.389951062385906,0.651262822426365,0.612610846373789,0.474209564810213,0.611970980104592,0.621652062150018,0.188164306610901,0.243013450727169,0.519514257109778,NA,0.516114470416215,0.725874128322555,0.575969221212521,0.635986623105089,0.787737787748665,0.245655033769297,0.506979819125985,0.407497866001955,0.290355730405725,0.69032225987974,0.905665306442436,0.608418652556772,0.791458363403813,0.489583006668075,0.722975279655632,0.994802589312553,0.376914526027464,0.311163946254756,0.527336954806669,0.470437783686612,0.421859563107733,0.666755308554622,0.473972477845348,0.234995668146955,0.59253602383997,0.539003062724225,0.300156457801997,0.378386148987393,0.150801700881291,0.72690790824281,0.632417405629032,0.434309794040245,0.381783327992857,0.707192922061278,0.512456525928291,0.725636585189847,0.367043854673863,0.330693222463659,0,0.492682286933668,0.369594684048061,0.54132357301806,0.523849817349175,0.86432732981605,0.517523383061489,0.400749330587156,0.64743300619414,0.468348592847507,0.808935415757103,0.44544388569898,0.591731897648243,0.379813697236144,0.667608313838706,0.639924556168608,0.372161368055577,0.626248946274351,0.655360608865009,0.485448791455859,0.184368887658723,0.397791442762805,0.432321070751765,0.469406761341224,0.70134829190501,0.501356719057436
"TCGA-A2-A0CM-01",0.29347001675857,0.38303558258465,0.503382160617565,0.303916044283664,0.584734247193047,0.27338081043897,0.604011259335608,0.193114350436257,0.378480219410329,0.708984115497728,0.274541371381571,NA,0.879897264447863,0.590719863065226,0.523913792857302,0.506731778284893,0.830202343256633,0.544072108152858,0.451957418872577,0.278427367389556,0.715309958906752,0.371528077898218,0.385599289686628,0.42525810335908,0.114229954739011,0.632471348113506,0.716596294003095,0.698457924136459,0.529862699450276,0.67721532872841,0.489188856026086,0.49777447472304,0.703754593502329,0.594920926924984,0.553534075256079,0.922030704399007,0.255853123428795,0.476325750423873,0.914714435843946,0.902732765174925,0.58142595098873,0.825285735670717,0.153945073596398,0.444727837852282,0.169689092038697,0.418579993168339,0.47941569925814,0.651633387939516,0.608993952973936,0.820852872573854,0.405491678334953,0.367363200830612,0.995569253942865,0.42023656703835,0.292118526647192,0.500569971080991,0.566874346952006,0.494267353459252,0.816557543447518,0.734211749854027,0.664998155847057,0.384276219548269,0.28010643673941,0.620785058118429,0.543219730319894,0.695595890748236,0.682041187224761,0.796544273414266,0.266832543281525,0.527618148173073,0.213707762031332,0.492914608432964,0.461838817163353,0.367820621314348,0.586105508750231,0.342335652327313
"TCGA-A2-A0CP-01",0.601898767786313,0.625621725165274,0.333587568924365,0.210189096079542,0.530938249207405,0.540347876678597,0.831983418389188,0.482713598083687,0.581589127309948,0.505839359319028,0.349119132955644,NA,0.168251515074078,0.119773377182821,0.655750783295464,0.807995305775238,0.0495816243826424,0.429024624775894,0.805455263352507,0.171023067558514,0.831376693571881,0.454852778387781,0.796073205635413,0.531932008955188,0.732993950663555,0.568719048571321,0.26217946382122,0.143061922982668,0.736501614595559,0.714685454977037,0.762772769927639,0.395389344577756,0.591120092942041,0.278677376523654,0.48360181996464,0.457508833906222,0.309050526609868,0.169589833733959,0.700768707431644,0.651737433786477,0.881569799251331,0.647648490636957,0.362643632446589,0.244803034727854,0.835451397100551,0.531780984152532,0.201415322644052,0.711996244927074,0.443890976384026,0.443081395878519,0.198856871081212,0.805011270280773,0.679778481019169,0.347466164808392,0.327465431039369,0.770193048006763,0.698691178552249,0.190311031405104,0.145461486041482,0.138307929073772,0.232114610581841,0.187452204936303,0.756592198824672,0.234946884823177,0.706060008512924,0.370113649258157,0.739843202052449,0.250520556149064,0.750991257144106,0.401025384152846,0.34279813319673,0.525238184155957,0.606233900432314,0.342356958862314,0.727795492372351,0.674575983639993
"TCGA-A2-A0CQ-01",0.334352552371847,0.610802996575987,0.921164636212224,0.113238615016315,0.528418116904596,0.323381038410772,0.419905155702172,0.894459597199741,0.39913613099733,0.829388155769117,0.491567757462328,NA,0.462906081531646,0.0272657261888781,0.280872890808999,0.732754085497986,0.312207149395602,0.837335940013613,0.447987352427885,0.842292732603237,0.305077439009332,0.505917083317152,0.173101399148855,0.275152529130745,0.795844506351043,0.395365775574084,0.21131352834686,0.141010417244335,0.865644661013197,0.590928231893491,0.832080491942698,0.266608704789749,0.742684476679311,0.666727980723319,0.210413858999927,0.434666066693724,0.384196356311637,0.478622227427494,0.26281363304621,0.124943318083705,0.166890191572247,0.484348999679622,0.354323048568503,0.575113581568859,0.810129360312786,0.872638636390318,0.432101427344124,0.268603353295818,0.504581945252295,0.568214131988694,0.829807082549895,0.266716156940272,0.373615582068338,0.0185278505649412,0.388758276467297,0.47651670819125,0.631167266612845,0.412740925220509,0.49200513324769,0.17373732489462,0.742374865283907,0.582379832492029,0.833136045624603,0.577948275386929,0.285283671280981,0.367517706894654,0.517187318633445,0.394701734004252,0.298103852666901,0.519722002588527,0.0230316611255725,0.486537958196623,0.436684136950506,0.659759044828073,0.239999500966937,0.52848970368174
"TCGA-A2-A0CR-01",0.513876152268086,0.752182466322501,0.785960540159804,0.0280944161595526,0.49288587506928,0.169995471544113,0.713316417997651,0.474904367982339,0.413773252685104,0.139610835389942,0.500513995164108,NA,0.51392313704221,0.0457292424468422,0.643248311770693,0.965385926790535,0.244986546619533,0.00555839013060133,0.316397834145809,0.419550677480387,0.702334489618227,0.685373615373793,0.669913795345365,0.220201620024481,0.749044457787535,0.475190002030798,0.120573024413003,0.0473870369549669,0.340632409313082,0.26540257638201,0.915828113368849,0.11225720107095,0.954008042462347,0.419593457438451,0.438476800316956,0.761102411490332,0.0405075358375322,0.304892081448801,0.532230264955448,0.359894920892258,0.299853876823819,0.463889252900321,0.425540926882725,0.871374014882738,0.438025377502543,0.863638941266895,0.455268512208332,0.677641024925095,0.281116473470729,0.284932070962513,0.329187001922748,0.214830566810099,0.20560742631877,0.0561984909991264,0.628815637948866,0.95647999276931,0.874860401520335,0.279682011095419,0.458983320469981,0.128121842516742,0.976067210006713,0.467489930977158,0.727890151595068,0.287848979793595,0.736356279903967,0.232872930207221,0.542081364981099,0.368214946292884,0.797593603461974,0.54611236190488,0.187405801687454,0.453765359569291,0.466789737258171,0.247327929430304,0.609921504382698,0.690740821179188
"TCGA-A2-A0CS-01",0.940283233887297,0.252358954533582,0.758870841416369,0.244587392491084,0.855787512593342,0.523864940931702,0.792178230880662,0.663549712335754,0.578630332804465,0.67721532872841,0.460001663620871,NA,0.229886608726176,0.0985265490741173,0.334191793333749,0.332966055315847,0.19447032809187,0.639769873545181,0.595997370577657,0.630192546714045,0.866845217814763,0.509331613969964,0.501215464964546,0.326402536220424,0.645873150602386,0.838081336740766,0.266942538820018,0.325302279221881,0.630668267821806,0.748430279991727,0.824167574745163,0.409763736184297,0.232499319381299,0.674445288278753,0.572884270463244,0.388338471538975,0.48626395083311,0.843855290899414,0.679196897064038,0.3723866200174,0.740419853194881,0.458537465935785,0.506749857418037,0.665949136800198,0.68617449186528,0.49263222143109,0.691080684811608,0.717766198040224,0.487381041708236,0.460899180558251,0.405464434623442,0.655541171424469,0.396363762921662,0.416546655757318,0.204980042255742,0.783599136394475,0.847645062733469,0.649956264010065,0.351453961338604,0.300837738898566,0.495021490617385,0.755649704177524,0.374287555429957,0.368593087432033,0.493305377874234,0.390984989839285,0.538150229552391,0.274441935085399,0.467295036845289,0.595235652772588,0.193348664569709,0.303978844649456,0.495375289440529,0.390940345975787,0.580945369456698,0.469589705339376
