"","AKT","AMP_ATP","AMPK","APC","BAD","Bak","BAX","BCL2","Bcl_XL","beta_catenin","Caspase8","Caspase9","Cdc20","Cdh1","CHK1_2","COX412","CyclinA","E_cadherin","eEF2","eEF2K","ERK1_2","FADD","FOXO","GLUT1","GSH","GSK_3","HIF1","IKK","JNK","LDHA","MAX","Mdm2","Miz_1","mTOR","MXI1","MYC","NF1","NF_kB","p14ARF","p15","p21","p53","p70S6kab","p90RSK","PDK1","PHDs","PI3K","PKC","PTEN","Rheb","ROS","Slug","Snail","TAK1","TERT","TGFbeta","TNFalpha","TSC1_2","UbcH10","VHL","WNT","Rb","p27","CyclinB","CyclinD","CyclinE","Dsh","E2F","GLI","Raf","RAGS","Ras","RTK","Smad2_3_Smad4","TCF","VEGF"
"TCGA-A2-A04V-01",0.300464574375314,0.0918298144808499,0.789025228489043,0.0396956518520436,0.577363044248683,0.67349783969236,0.384142817048096,0.83371633984624,0.177654563469034,0.51890214310543,0.273908097052285,NA,0.95504134032423,0.00853978079106152,0.26530526407496,0.405599128709818,0.943713187736759,0.56181351320135,0.539132511772193,0.685258060081784,0.490968482984762,0.9632833094792,0.0907281870327458,0.649928103607473,0.537590013692999,0.3374396186691,0.0218704907630274,0.223015264329161,0.457647165113584,0.617527028454846,0.977732615675798,0.634183304926294,0.767399418263538,0.574929321256323,0.793852638428824,0.26077875832206,0.338900390094665,0.671946622986642,0.519944513543312,0.49083502656279,0.749494100689813,0.281711762335928,0.411685606675894,0.182044080806654,0.83827717341742,0.929458023243139,0.773269402061818,0.589890754382182,0.536013877126603,0.765856448988202,0,0.340421545754684,0.547364560124491,0.124988851857601,0.182578138521985,0.894510316299242,0.26106185334268,0.440448285731387,0.975591335862905,0.559026250114873,0.320135461539235,0.220022605777862,0.670972118470872,0.62399062084906,0.162404358387179,0.585998610849107,0.647054198228751,0.795227157207325,0.345796369030578,0.710203579272969,0.00332040200453098,0.682781337335629,0.608774592720568,0.669060318550671,0.324249747002442,0.373243776732491
"TCGA-A2-A04W-01",0.728080353451366,0.0802973059683208,0.484772282264125,0.00513765036194034,0.555328375654762,0.23660389029507,0.424020282195939,0.169180306480315,0.249447236032438,0.32503045361873,0.658886551634014,NA,0.985268564316427,0.41798062762794,0.492982566888477,0.378446474625092,0.864228089402392,0.256446094643974,0.483868852469242,0.430275310759688,0.613692476061972,0.848691564772492,0.0493903228824221,0.99646552858582,0.887549081692175,0.524048875646836,0.998131510437876,0.324044081400992,0.673724825504652,0.974037632772123,0.328145242836575,0.129454121408798,0.988231351881901,0.194545119791608,0.0233006731359786,0.549659028686767,0.0627234409155053,0.479429094752433,0.750525373228371,0.645247831173676,0.861806922188551,0.698951755013234,0.260293901896834,0.226821088185873,0.563161810305031,0.636788453379495,0.437057700427403,0.630687267707071,0.46860688957047,0.949907847704971,0,0.176239333900936,0.918289081322215,0.441098537653207,0,0.895463318789114,0.849460502785594,0.198210304061625,0.976506833496288,0.261311129422776,0.186018329984843,0.448095897151804,0.4148298741571,0.52330153364134,0.475973096577669,0.610717277459463,0.525155898589945,0.67903306712613,0.915787498915039,0.519794209728638,9.23246593630508e-05,0.795559313651431,0.308166484800893,0.287242263416314,0.279184000012457,0.365755943971456
"TCGA-A2-A04Y-01",0.368611259172982,0.68804415105396,0.177857058761942,0.105377929978201,0.810962067673829,0.522259817817959,0.671148817635679,0.559792384951026,0.486641441397338,0.662828868637012,0.600224109807147,NA,0.96437379884951,0.0323103033103676,0.31839295640997,0.418589099674445,0.958282216343499,0.765472097746102,0.662243676353691,0.391818019179687,0.254436500132051,0.778242944313925,0.0213911110116475,0.97279070364535,0.962314897864671,0.584940341475607,0.741165643194931,0.20297223995972,0.406683815108546,0.610608972396704,0.716241363933951,0.991520773245734,0.626062383877259,0.777686915618871,0.00889912014675042,0.273104509687362,0.288553806266036,0.564041439344618,0.391928224353676,0.363398174009741,0.35968926031554,0.429997256729814,0.414008063401958,0.32278467127159,0.739148739443692,0.219847499392628,0.458988280610078,0.386294499497388,0.402278071032061,0.685985925082773,0.26943446454572,0.0947352590600767,0.716243891025148,0.431974185292001,0.158912142216084,0.759604633046356,0.222622327397028,0.849977294262216,0.97831338299298,0.480331393572585,0.55969077477757,0.4650853764082,0.848449536428938,0.634870558908472,0.265086710286718,0.812756453912479,0.438101866734245,0.862931122230662,0.129698703224342,0.471809729859932,2.38898745901045e-05,0.746930768175095,0.456721217014734,0.484417643531468,0.0647581502627526,0.384565592616116
"TCGA-A2-A0CK-01",0.414176481321226,0.330860260956803,0.789741635669063,0.00755936025315464,0.780809874005078,0.332333531175582,0.482731439384216,0.727948636835921,0.240387618616718,0.0601764722815754,0.249438671440937,NA,0.95845558127857,0.00919715864539939,0.583569488283972,0.733730017744415,0.930681382075998,0.0177629390751245,0.289136978442298,0.610074689744871,0.445258267278408,0.999980173066877,0.0454902346153829,0.611981926090124,0.766514071157063,0.384058919322838,0.00445910060697896,0.0840002912432585,0.898629361070775,0.378768657330248,0.96078769660631,0.253371716639623,0.959338723225716,0.341598511469316,0.0581874336563242,0.769248070463748,0.135378932833045,0.302290356935768,0.313364771796897,0.51229133129527,0.488815967576732,0.681731226619062,0.564862100666725,0.747276466511692,0.623856576478518,0.993963298107366,0.686964579311188,0.378125860016616,0.432287437971064,0.720451615774841,0.307793970959704,0.0849561403384601,0.366229932514362,0.00561414712936436,0.21989991285448,0.92369905862504,0.75850020089759,0.478147242116796,0.954856663962606,0.530668262316311,0.463079393299361,0.65124038790309,0.912601721210935,0.479704221706688,0.348243023842115,0.338418830340657,0.65914489368943,0.778618209658098,0.691137622863196,0.557605345636921,0.00213708246930361,0.738145631320832,0.504231812298235,0.292165152993482,0.493398055568087,0.358076392684145
"TCGA-A2-A0CL-01",0.431088665043218,0.157715469334317,0.389951062385906,0.368105727914322,0.612610846373789,0.474209564810213,0.611970980104592,0.621652062150018,0.188164306610901,0.243013450727169,0.519514257109778,NA,0.949544516465184,0.726302962055953,0.575969221212521,0.400522687111833,0.993215164361725,0.245655033769297,0.506979819125985,0.407497866001955,0.290355730405725,0.951055086833448,0.444015634277638,0.92561597974677,0.982341347280415,0.489583006668075,0.959339847911841,0.99989033630857,0.376914526027464,0.477411212812902,0.68593670758492,0.569709230191129,0.540623006490673,0.666755308554622,0.0531472792509877,0.234995668146955,0.521878165159074,0.539003062724225,0.300156457801997,0.377309950280489,0.150801700881291,0.72690790824281,0.632417405629032,0.434309794040245,0.381783327992857,0.922284360905142,0.512456525928291,0.725636585189847,0.367043854673863,0.334463576734841,0,0.188902471955166,0.369594684048061,0.342401467169893,0.267658221281278,0.966770301826741,0.360162511247713,0.400749330587156,0.97854679520192,0.509591900944,0.637667055936033,0.44544388569898,0.591731897648243,0.477396709701506,0.514899897107962,0.639924556168608,0.327536286951362,0.893183225474399,0.446165617152297,0.485448791455859,0.00133245688898441,0.512497707082919,0.278638961006956,0.370891875184218,0.269962404565198,0.278902049975163
"TCGA-A2-A0CM-01",0.29347001675857,0.260422972236676,0.503382160617565,0.0453684610903691,0.584734247193047,0.27338081043897,0.604011259335608,0.193114350436257,0.378480219410329,0.708984115497728,0.274541371381571,NA,0.994118620284292,0.46847623338047,0.523913792857302,0.293131699072434,0.995290332205335,0.544072108152858,0.451957418872577,0.278427367389556,0.715309958906752,0.712919259866185,0.020540297131493,0.800797564758764,0.157748749884004,0.632471348113506,0.955682520718683,0.814167539585644,0.529862699450276,0.865140855628288,0.616105621650069,0.606837721068369,0.832329362334696,0.594920926924984,0.0899675307849996,0.922030704399007,0.0941277628635243,0.476325750423873,0.914714435843946,0.679070269964925,0.58142595098873,0.825285735670717,0.153945073596398,0.444727837852282,0.169689092038697,0.632785528988007,0.47941569925814,0.651633387939516,0.608993952973936,0.966730835439724,0.405491678334953,0.110837599734329,0.995569253942865,0.153498840496986,0.0867650643210627,0.790921829123389,0.409223986307528,0.494267353459252,0.991311099813664,0.790553809457971,0.434119566926741,0.384276219548269,0.28010643673941,0.625343622271379,0.285948548263547,0.695595890748236,0.7269011776022,0.931252528402401,0.0210358147582161,0.527618148173073,0.00270025843385995,0.676469677768778,0.3206944666448,0.256510338486125,0.51190399548658,0.244768268118336
"TCGA-A2-A0CP-01",0.601898767786313,0.7060787403716,0.333587568924365,0.0198359610212905,0.530938249207405,0.540347876678597,0.831983418389188,0.482713598083687,0.581589127309948,0.505839359319028,0.349119132955644,NA,0.739032664777272,0.0119446175395298,0.655750783295464,0.595360912862171,0.333430872410859,0.429024624775894,0.805455263352507,0.171023067558514,0.831376693571881,0.809027377259005,0.193774014921117,0.885427414705996,0.96992290349486,0.568719048571321,0.07517605426359,0.044155106947001,0.736501614595559,0.88930098629446,0.948682221133578,0.462953176412318,0.730392264396474,0.278677376523654,0.056698406836738,0.457508833906222,0.137617917247296,0.169589833733959,0.700768707431644,0.503628846332667,0.881569799251331,0.647648490636957,0.362643632446589,0.244803034727854,0.835451397100551,0.780910932636122,0.201415322644052,0.711996244927074,0.443890976384026,0.544825593965622,0.198856871081212,0.574877859132824,0.679778481019169,0.0851203222164843,0.117285557477524,0.934747800679218,0.557053579901153,0.190311031405104,0.795355479653296,0.132010327797859,0.0888185938126668,0.187452204936303,0.756592198824672,0.420612776807246,0.485362400501316,0.370113649258157,0.785373726239997,0.476736485668208,0.646868062036367,0.401025384152846,0.0537662680223807,0.646749905303054,0.48538554488814,0.231502556124284,0.442109171121229,0.364683087665695
"TCGA-A2-A0CQ-01",0.334352552371847,0.680190584618142,0.921164636212224,0.00567231526700531,0.528418116904596,0.323381038410772,0.419905155702172,0.894459597199741,0.39913613099733,0.829388155769117,0.491567757462328,NA,0.936558792147036,0.000685269668655644,0.280872890808999,0.500359311994143,0.899189704791848,0.837335940013613,0.447987352427885,0.842292732603237,0.305077439009332,0.853342681405284,0.00482217385279685,0.592617456685961,0.983106764468892,0.395365775574084,0.0351351018107765,0.0429415051205156,0.865644661013197,0.799792835722796,0.977898383841377,0.274675700724138,0.86291069224971,0.666727980723319,0.00642807684390186,0.434666066693724,0.215430540543805,0.478622227427494,0.26281363304621,0.237480455498131,0.166890191572247,0.484348999679622,0.354323048568503,0.575113581568859,0.810129360312786,0.984266044694747,0.432101427344124,0.268603353295818,0.504581945252295,0.749612418602234,0.829807082549895,0.0659403637607259,0.373615582068338,6.76572718772141e-05,0.166565261208015,0.772816926394493,0.478112137655222,0.412740925220509,0.959213969145142,0.171006190915933,0.535810063795562,0.582379832492029,0.833136045624603,0.796449109701778,0.152685846472681,0.367517706894654,0.518435699092282,0.692958659382816,0.0515541690179273,0.519722002588527,9.89343128159159e-07,0.655433104459002,0.330904345503564,0.546657915421703,0.0285019811640158,0.336071716293556
"TCGA-A2-A0CR-01",0.513876152268086,0.884298474330786,0.785960540159804,0.00043999030653668,0.49288587506928,0.169995471544113,0.713316417997651,0.474904367982339,0.413773252685104,0.139610835389942,0.500513995164108,NA,0.94906353401762,0.00181293946195585,0.643248311770693,0.889402859147626,0.850840071846392,0.00555839013060133,0.316397834145809,0.419550677480387,0.702334489618227,0.949365110848771,0.0912445918038507,0.481058348796406,0.973770569154848,0.475190002030798,0.00538768494004145,0.00564939041138362,0.340632409313082,0.407588653254329,0.995398807349682,0.0794139656447147,0.985861952723902,0.419593457438451,0.0417286942483783,0.761102411490332,0.00338652005686875,0.304892081448801,0.532230264955448,0.368784703419641,0.299853876823819,0.463889252900321,0.425540926882725,0.871374014882738,0.438025377502543,0.982201809231466,0.455268512208332,0.677641024925095,0.281116473470729,0.253529391543768,0.329187001922748,0.0475696665242103,0.20560742631877,0.000811923314370035,0.347289666617206,0.991306693304824,0.798974530345165,0.279682011095419,0.953497393946687,0.121009477501803,0.954709204732753,0.467489930977158,0.727890151595068,0.419112788482747,0.572746867400135,0.232872930207221,0.518712510246172,0.628398361073458,0.733682202583114,0.54611236190488,0.00143621471430701,0.494314428277152,0.31257166098211,0.212052333172618,0.144504117956838,0.353575968762129
"TCGA-A2-A0CS-01",0.940283233887297,0.0974809143992837,0.758870841416369,0.0275968309784881,0.855787512593342,0.523864940931702,0.792178230880662,0.663549712335754,0.578630332804465,0.67721532872841,0.460001663620871,NA,0.815209582559996,0.0080543619596512,0.334191793333749,0.17822856451493,0.793712994030116,0.639769873545181,0.595997370577657,0.630192546714045,0.866845217814763,0.855972902935742,0.0378147254014612,0.678442121089858,0.941860517097807,0.838081336740766,0.0801620378565565,0.224576392018494,0.630668267821806,0.909036842957208,0.975338938971357,0.483823871625186,0.287175280785276,0.674445288278753,0.102062859736338,0.388338471538975,0.351434671155631,0.843855290899414,0.679196897064038,0.374554538563114,0.740419853194881,0.458537465935785,0.506749857418037,0.665949136800198,0.68617449186528,0.735179399634071,0.691080684811608,0.717766198040224,0.487381041708236,0.57709155144406,0.405464434623442,0.345365661883047,0.396363762921662,0.149283716299274,0,0.939763708811652,0.758002583735306,0.649956264010065,0.928011138193032,0.316405275203685,0.261441393609222,0.755649704177524,0.374287555429957,0.557015199707118,0.230026325712213,0.390984989839285,0.470348236508468,0.5691501195887,0.141545465066469,0.595235652772588,0.00166084486094046,0.477234817936703,0.421535811053439,0.304184610679905,0.155650723399044,0.313380819891181
