"","AKT","AMP_ATP","AMPK","APC","BAD","Bak","BAX","BCL2","Bcl_XL","beta_catenin","Caspase8","Caspase9","Cdc20","Cdh1","CHK1_2","COX412","CyclinA","E_cadherin","eEF2","eEF2K","ERK1_2","FADD","FOXO","GLUT1","GSH","GSK_3","HIF1","IKK","JNK","LDHA","MAX","Mdm2","Miz_1","mTOR","MXI1","MYC","NF1","NF_kB","p14ARF","p15","p21","p53","p70S6kab","p90RSK","PDK1","PHDs","PI3K","PKC","PTEN","Rheb","ROS","Slug","Snail","TAK1","TERT","TGFbeta","TNFalpha","TSC1_2","UbcH10","VHL","WNT","Rb","p27","CyclinB","CyclinD","CyclinE","Dsh","E2F","GLI","Raf","RAGS","Ras","RTK","Smad2_3_Smad4","TCF","VEGF"
"TCGA-A1-A0SP-01",0.550829236567079,0.508114296489808,0.778406493467513,0.224720477395716,0.524029778623265,0.697618453793233,0.774580591613779,0.666101644254353,0.417007296863456,0.341007657115673,0.578687625834992,0.471199071581122,0.882421991106891,0.864071395502557,0.842824838843064,0.462589499139813,0.79687430488127,0.616812488424995,0.777205472809905,0.287963657230321,0.571690709568801,0.617040596321744,0.233614007234885,0.495510173989438,0.787979202276312,0.70772845345854,0.527012727352834,0.185855787372748,0.626125861695497,0.668388888743621,0.181691232212886,0.278843597583637,0.852875113042999,0.941371245331837,0.430759269036069,0.807468441519793,0.312696775095848,0.462201746121782,0.978388225865242,0.979936108902434,0.56080879775137,0.0303278617612798,0.137924980722833,0.824158391121043,0.867407057714781,0.430180932243427,0.48104623134708,0.3857640670409,0.00552252837442189,0.790306980417346,0.120570924340365,0.281810566396121,0.504081991080985,0.904790817719186,0.981184585652546,0.345961478567167,0.860683584418053,0.640549759712559,0.830328051988287,0.216145591280827,0.447582217224732,0.0505374407991737,0.876866093768421,0.663220270335859,0.450224366215757,0.75838361077597,0.768428037100525,0.82797459357098,0.326119568988665,0.253930655323997,0.610026206690257,0.920515401681147,0.429357395471122,0.627568476317115,0.64782724767839,0.477724942774942
"TCGA-A1-A0SQ-01",0.757740446432063,0.587988759369762,0.705124325028623,0.566662129973598,0.73426325609461,0.515684691162851,0.140853441949279,0.648560033180759,0.617961994297688,0.341318919350425,0.440248161228919,0.814804639454502,0.407586335618959,0.624079841996831,0.394139010003526,0.842501980185942,0.362274574969702,0.851249180329126,0.431745110620001,0.753304627961115,0.62500118391631,0.929571636998271,0.129246951466917,0.740031879524446,0.54150269386975,0.140246473130264,0.232851315932321,0.553250657754368,0.814044606904312,0.245659920253868,0.202821508221912,0.618263667540698,0.618170022724569,0.569765403969259,0.534472202409458,0.357759431020251,0.542858849645369,0.445335846678912,0.555657912780799,0.295685529848626,0.680070497490235,0.0749643310066055,0.400440765401074,0.82613085398757,0.539805527584926,0.9087083220086,0.569699009230819,0.303159089267288,0.648397811770377,0.230378197160462,0.428111321618365,0.225371455524485,0.179861600818028,0.464196603172862,0.503324815336138,0.188693623586415,0.38977468515206,0.641802522535861,0.548126362872382,0.339427397426169,0.557427291329527,0.492155658217516,0.77945814731477,0.320739358092913,0.54361105524496,0.322506447223284,0.432908070084086,0.366267034069228,0.358069072751536,0.574291149384292,0.27838305333754,0.491747637209234,0.555446965937354,0.339909823934933,0.267752959291992,0.637530426937751
"TCGA-A2-A04N-01",0.568300801145093,0.556162934006598,0.446687814653109,0.403091331442494,0.548983014874399,0.308459130465285,0.487523287020149,0.481746224273103,0.654114558450424,0.475728871173281,0.50709540544183,0.641725648190739,0.361497041803836,0.317016993764173,0.343754106411784,0.476658738691537,0.256277262444602,0.383336343735312,0.454381876518378,0.797450402115416,0.449929767414494,0.485685814320066,0.582633268016824,0.532736040733667,0.670820032528388,0.430495044104113,0.383007310664989,0.316660547934096,0.495870493214667,0.583884442164388,0.645589651992088,0.557815785426419,0.618955481495092,0.444391701181331,0.608496439661251,0.475550217411107,0.385910479566892,0.295926180978233,0.569911427958274,0.606207546635602,0.638188122736847,0.7498876715801,0.447839038180864,0.565774825805653,0.225582874936694,0.447602771686006,0.382511962994295,0.464406653080197,0.477378060979797,0.462827019214987,0,0.624582003873819,0.360076720027642,0.424856446288404,0.572130042379031,0.513110066505367,0.585326048268247,0.827271019937559,0.292729825979829,0.590948593434128,0.625360850542719,0.573449515593779,0.387802848998476,0.310252220929413,0.478092749376039,0.367170910029079,0.647156451103065,0.378603825579249,0.561348166106846,0.326157277442629,0.262161554121772,0.447761087641784,0.53417816370121,0.587474417555245,0.676053883675066,0.505760519677487
"TCGA-A2-A04P-01",0.905760039458942,0.272073491123909,0.438332243755864,0.134691737861447,0.417153743842334,0.797720066853858,0.897312070098265,0.107700629646623,0.25479981426433,0.0544870292750482,0.393443222944423,0.530521970001438,0.847644369725902,0.0393900287707391,0.644986586786286,0.662119808793466,0.742606084509669,0.102857957620376,0.417176237880839,0.228722460420872,0.0915458182783768,0.672199506777097,0.395443029669767,0.455365054143605,0.186465055034311,0.967034328397235,0.756480008814566,0.104163032879036,0.158874420721222,0.671827676452101,0.497196991627815,0.0558926574520771,0.678721843731227,0.20332222047105,0.333837375077385,0.312860524815206,0.105664947141473,0.0846546285890521,0.965557459582377,0.749282454393608,0.494300441266741,0.0547695544549482,0.217984630029262,0.453918667186452,0.46641467531777,0.529789355483812,0.999985961475867,0.698566662052655,0.540289690847183,0.635877240668353,0.363813927091725,0.327079474039705,0.952507442781037,0.297278544102632,0.302054906956354,0.429837814097241,0.908479414721315,0.309174278440463,0.779158797677692,0.206649449727021,0.521005872483915,0.0777746407156137,0.243095260736639,0.637371961583994,0.416557542443673,0.640678121390796,0.668935013101056,0.48847277628339,0.54199604339971,0.233157501450958,0.132737951381065,0.555251172010654,0.475246421476601,0.0951837288039765,0.603809034278395,0.614646114618513
"TCGA-A2-A04Q-01",0.226361062860995,0.192806984553556,0.442998983802763,0.132701325195376,0.392474499532915,0.762893857763467,0.89381628604172,0.216675434897205,0.722703991291639,0.880142049843274,0.683675761431242,0.534779772977046,0.710922430960009,0.465767201584112,0.678284348603355,0.420895433357905,0.699688820449548,0.521341464450754,0.226886319611864,0.210781758701728,0.168017404839517,0.597113844171128,0.685448945481628,0.299000579820608,0.789641043070863,0.938338225554589,0.635832638845252,0.279627007098745,0.208261313360187,0.438746995505953,0.67721532872841,0.295686330324109,0.795329542816568,0.314862960407739,0.496821962382318,0.631346785328711,0.112822629614974,0.644075120830861,0.789186402345152,0.644872377202415,0.414360791188486,0.182428956130118,0.346591352827719,0.672544192435613,0.747926255759174,0.560024477597189,0.2323797092261,0.872082449713605,0.0751380377121047,0.747028798091106,0.221640847775046,0.745230870947543,0.763058165130018,0.293932783592848,0.532354605099364,0.642522946965181,0.874636526076302,0.173775112498276,0.712002179322887,0.334508957336744,0.912800494953309,0.373507817703986,0.433897494634667,0.607304056079042,0.573706315731343,0.635031518979843,0.399853115065323,0.66082329029163,0.655811476912271,0.407401942990959,0.112249387573854,0.342558950588,0.406967268167412,0.225516953879784,0.646115059260715,0.488441111236969
"TCGA-A2-A04R-01",0.334461928030218,0.404314647136657,0.166533090619665,0.514226484481238,0.804087289002223,0.776236865625187,0.308423269771586,0.793107881149058,0.633134390880382,0.461525176694306,0.182069748906626,0.248709478049567,0.472613599793385,0.322843353697846,0.453882961036199,0.48061726728143,0.737037046407927,0.731254633821961,0.352316900797431,0.765934388220224,0.715012826252109,0.352502108740205,0.414097466351691,0.200834313889153,0.647858092588316,0.740078810202577,0.14487549605815,0.808842538863342,0.568958085955008,0.426700521037965,0.655398317038236,0.792912426794731,0.187463707268757,0.170000851326029,0.311164919899589,0.735469306157747,0.530130841255061,0.21964127706553,0.138495860721198,0.340534682858563,0.28667885557622,0.219291124251686,0.877228991983296,0.146206629740797,0.381052578067442,0.537769956501904,0.401705550015744,0.232540995637173,0.556173760446225,0.631644182737432,0.400694639645139,0.50295696220058,0.274416097460188,0.266326624421855,0.51895676910394,0.562358002616868,0.605443775933627,0.594147103016833,0.72498170481242,0.64095770178168,0.44621729757125,0.352434059973459,0.0967848610486997,0.716948865226792,0.466314954865328,0.543809518418017,0.522268025447231,0.563848686344828,0.348386256415039,0.382158865839488,0.284308077841401,0.51965080129893,0.52805731343369,0.713693400171853,0.272698462394176,0.680169662059367
"TCGA-A2-A04T-01",0.552706244209187,0.432816432935123,0.398303603584359,0.242068574579517,0.213127442112196,0.788657633132595,0.701208604659978,0.177854417382541,0.262247418379939,0.312591083321115,0.0330388680156158,0.492197461892315,0.804932292358931,0.816570749950529,0.848150216182484,0.274094315969947,0.847816560112605,0.770085933315924,0.379019242012007,0.28857736021776,0.621806832840965,0.359777700675678,0.231301134602179,0.528391559627789,0.576174575418261,0.347684445857216,0.447072957855193,0.323641836800432,0.47382408230212,0.380199375846454,0.355209394972523,0.877975447923071,0.484909182260585,0.636661021452042,0.17194277509839,0.675579291596727,0.279995710945194,0.967302945703059,0.876670087410689,0.0462834889711638,0.534399317618571,0.907368183544244,0.215118103335607,0.700090603072616,0.934583145889592,0.161129137414387,0.730676664247185,0.813082524118575,0.0959822080580712,0.885944017315959,0.277002611965852,0.754028534425056,0.373091821749207,0.889028189226943,0.87700455852878,0.159066425138348,0.582953787309257,0.341638363887941,0.733509970595172,0.930810015824204,0.340857281057929,0.0254243527660176,0.658591640455087,0.601073182243535,0.424407127343882,0.882641408767946,0.64664484022005,0.79892465616123,0.592639001650156,0.571597258775844,0.133525141096269,0.670769871397551,0.501993101152341,0.624260673394791,0.497859576431712,0.5041754529637
"TCGA-A2-A04U-01",0.494859942380636,0.356946329332212,0.0650649823759851,0.0279833005264696,0.94274481890144,0.835545475804985,0.838816984709597,0.260433025465693,0.646215220177253,0.758671681680335,0.705594414513462,0.730162041015686,0.84405904991438,0.391064608610122,0.552906040300737,0.708351808995842,0.919887643653051,0.117405769965302,0.578830908744641,0.0371470519691491,0.482085609877734,0.43322448711317,0.0476224393935885,0.524876451120802,0.974373329177384,0.662770309114252,0.351122991097816,0.412356346672958,0.820066002028668,0.715700568618483,0.0908966274082341,0.404204930203031,0.993230143635632,0.242485157658289,0.738021532112944,0.693567252081078,0.236793924594575,0.303542516972628,0.991655028948976,0.758640394450977,0.341746970917757,0.0128497702809825,0.303465932518408,0.234846564814451,0.842752981304216,0.718368209943599,0.0176603363631375,0.296085841993081,0.56620304562929,0.937683819670327,0.548640999280047,0.378326572220596,0.570169438592319,0.022645017806318,0.779657262605616,0.392759263915055,0.787109211356576,0.46437774876023,0.898660439115378,0.956643838640138,0.232114610581841,0.00619633479838448,0.562032488210711,0.726464591818267,0.446111307016683,0.766301297561826,0.74235151357956,0.75108336254004,0.420283549557091,0.221947508425431,0.203211633130012,0.454691156329974,0.364791729666655,0.284529647061457,0.465501013141199,0.570247261053536
"TCGA-A2-A04V-01",0.703719943317631,0.245995667560265,0.25426477986971,0.287078695063727,0.701274093947549,0.588120984894952,0.669826820459701,0.747380803803335,0.610379480310944,0.24806183056897,0.350473303544383,0.371475650057027,0.542597123056069,0.101450152988956,0.41149750237302,0.641407961734688,0.421677896137727,0.388651028996211,0.809022757391745,0.701040241408991,0.156257078822908,0.730139875069028,0.668878277139389,0.308215064056817,0.276116503756321,0.791861345568893,0.18414465931835,0.324163719036892,0.604663162360984,0.414356054003634,0.831550677551532,0.518497173407054,0.629531934057531,0.355378420154,0.907204440309748,0.53113708679675,0.477773451581523,0.164344901085772,0.311614830814218,0.626020591948183,0.109867484397603,0.553662804615527,0.623846536252498,0.316723227118181,0.261956540653929,0.720592051363896,0.186863220604598,0.292223239473571,0.46066305471277,0.58009326204802,0,0.651453084705256,0.502725764778173,0.393632806852291,0.409572754714439,0.675690795483035,0.406947173258712,0.581690996423839,0.617796245294257,0.512347495431216,0.55980950078446,0.532657716465504,0.893151305995091,0.540897484176627,0.533684509186683,0.424599680997382,0.658810871394599,0.502441570571914,0.628248885309358,0.495274173099157,0.222552150498661,0.470489584844474,0.645093926615494,0.726445827398503,0.648362916515947,0.562395867369286
"TCGA-A2-A04W-01",0.935359716044556,0.232224436320942,0.773020696215054,0.107570491373817,0.856004609336191,0.797179672908319,0.520405137694374,0.0758463306997372,0.804373149804676,0.322700259602242,0.261525593588228,0.345494462516775,0.764515335397644,0.563205344538901,0.338033198118259,0.61172983662592,0.260535617796805,0.684835380776084,0.664305139516929,0.597549711897443,0.664289477293246,0.5,0.553313585182327,0.923402092930415,0.543350711595227,0.45801032863659,0.886575507440721,0.392133282687853,0.245478307794212,0.894027182933721,0.346873017580206,0.157205088835949,0.96025060187771,0.149583590643306,0.357404907545461,0.315594534853343,0.207932276743232,0.136713301315418,0.909947777749579,0.869706031697323,0.669289062544921,0.458645753386461,0.236500288045252,0.525139044383698,0.884639456379772,0.421218212827467,0.222068144225493,0.571932865990405,0.362473375231097,0.783784941633791,0,0.475243088195018,0.861872019813985,0.588527414236304,0.204980042255742,0.677701929485101,0.907270999829238,0.458809081296295,0.626687322498786,0.253223193387131,0.396727467001249,0.344434512662791,0.279848162105459,0.365989400228728,0.61169474793827,0.5512195366843,0.398735356521221,0.414216538905751,0.872169050303815,0.374227223802668,0.094101342426172,0.432932050753847,0.383359979214894,0.381729815909571,0.656220805587738,0.538881402196106
